item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM001494,ORD001494,P00092,-5,14542.03,38.54
ITEM001495,ORD001495,P00259,2,28549.37,36.18
ITEM001496,ORD001496,P00571,2,55939.13,6.51
ITEM001497,ORD001497,P00242,2,7862.09,4.13
ITEM001498,ORD001498,P00116,5,39363.96,15.68
ITEM001499,ORD001499,P00161,5,8381.85,6.9
ITEM001500,ORD001500,P00528,1,7155.56,22.28
ITEM001501,ORD001501,P00218,2,5063.74,1.79
ITEM001502,ORD001502,P00120,1,13531.82,7.03
ITEM001503,ORD001503,P00003,1,38911.37,20.88
ITEM001504,ORD001504,P00473,4,58505.63,1.81
ITEM001505,ORD001505,P00031,5,46681.53,23.87
ITEM001506,ORD001506,P00572,4,28812.56,4.87
ITEM001507,ORD001507,P00561,1,63932.39,7.57
ITEM001508,ORD001508,P00393,1,26180.92,36.69
ITEM001509,ORD001509,P00241,5,52515.4,12.77
ITEM001510,ORD001510,P00250,1,5315.39,30.2
ITEM001511,ORD001511,P00495,3,47905.22,30.04
ITEM001512,ORD001512,P00564,2,60754.96,12.37
ITEM001513,ORD001513,P00324,1,36573.62,7.94
ITEM001514,ORD001514,P00018,4,8375.35,16.17
ITEM001515,ORD001515,P00187,1,57786.82,32.62
ITEM001516,ORD001516,P00338,5,999.47,33.36
ITEM001517,ORD001517,P00340,1,1154.24,1.84
ITEM001518,ORD001518,P00444,4,46267.71,3.68
ITEM001519,ORD001519,P00014,4,29983.46,11.96
ITEM001520,ORD001520,P00089,1,68954.02,35.67
ITEM001521,ORD001521,P00231,3,28651.18,17.88
ITEM001522,ORD001522,P00332,1,8120.22,32.72
ITEM001523,ORD001523,P00276,5,60528.21,20.91
ITEM001524,ORD001524,P00016,3,42838.77,30.41
ITEM001525,ORD001525,P00441,4,29346.08,11.77
ITEM001526,ORD001526,P00145,4,44048.05,22.7
ITEM001527,ORD001527,P00415,2,37209.92,18.36
ITEM001528,ORD001528,P00016,5,32991.23,17.34
ITEM001529,ORD001529,P00569,5,20574.63,22.63
ITEM001530,ORD001530,P00484,5,50018.44,26.42
ITEM001531,ORD001531,P00497,5,4941.27,1.23
ITEM001532,ORD001532,P00440,2,43192.29,33.76
ITEM001533,ORD001533,P00584,4,3445.82,0.93
ITEM001534,ORD001534,P00243,2,20573.03,3.48
ITEM001535,ORD001535,P00442,3,42028.81,38.54
ITEM001536,ORD001536,P00535,5,40607.11,34.91
ITEM001537,ORD001537,P00390,1,14741.82,3.15
ITEM001538,ORD001538,P00006,5,67743.37,5.57
ITEM001539,ORD001539,P00075,4,26359.26,20.42
ITEM001540,ORD001540,P00121,4,30708.0,11.63
ITEM001541,ORD001541,P00093,2,27767.24,15.4
ITEM001542,ORD001542,P00190,1,56523.09,26.92
ITEM001543,ORD001543,P00565,2,25253.55,24.34
ITEM001544,ORD001544,P00413,2,65511.35,7.08
ITEM001545,ORD001545,P00145,5,52597.95,13.37
ITEM001546,ORD001546,P00077,4,32736.89,28.29
ITEM001547,ORD001547,P00271,3,38710.01,5.28
ITEM001548,ORD001548,P00567,3,78170.07,14.91
ITEM001549,ORD001549,P00047,3,49466.03,20.23
ITEM001550,ORD001550,P00003,5,40780.33,33.78
ITEM001551,ORD001551,P00376,4,80740.38,28.41
ITEM001552,ORD001552,P00019,1,41342.81,15.97
ITEM001553,ORD001553,P00351,4,58172.24,2.11
ITEM001554,ORD001554,P00176,2,58374.98,11.14
ITEM001555,ORD001555,P00482,2,69137.22,36.78
ITEM001556,ORD001556,P00336,3,36347.08,3.56
ITEM001557,ORD001557,P00533,5,15389.09,27.55
ITEM001558,ORD001558,P00464,2,26344.14,39.75
ITEM001559,ORD001559,P00075,4,34275.22,21.69
ITEM001560,ORD001560,P00383,1,65817.59,2.36
ITEM001561,ORD001561,P00360,5,4440.17,30.12
ITEM001562,ORD001562,P00061,1,6851.86,14.87
ITEM001563,ORD001563,P00002,5,28419.11,18.55
ITEM001564,ORD001564,P00112,1,37869.53,17.1
ITEM001565,ORD001565,P00045,3,13622.32,32.68
ITEM001566,ORD001566,P00452,1,38000.4,5.45
ITEM001567,ORD001567,P00045,1,15401.65,32.39
ITEM001568,ORD001568,P00322,1,32394.15,19.35
ITEM001569,ORD001569,P00089,5,65012.34,12.49
ITEM001570,ORD001570,P00336,3,41464.23,25.83
ITEM001571,ORD001571,P00582,5,38768.4,23.72
ITEM001572,ORD001572,P00587,2,1866.67,16.49
ITEM001573,ORD001573,P00135,5,44143.09,38.26
ITEM001574,ORD001574,P00119,4,37288.83,3.52
ITEM001575,ORD001575,P00528,2,7988.34,8.09
ITEM001576,ORD001576,P00319,5,56408.4,36.07
ITEM001577,ORD001577,P00073,1,23980.64,1.82
ITEM001578,ORD001578,P00361,5,67257.95,16.13
ITEM001579,ORD001579,P00188,-1,56832.24,11.87
ITEM001580,ORD001580,P00369,4,291.88,30.56
ITEM001581,ORD001581,P00248,-3,54914.45,6.06
ITEM001582,ORD001582,P00543,1,22347.98,10.92
ITEM001583,ORD001583,P00559,4,44619.35,17.17
ITEM001584,ORD001584,P00199,5,66342.65,39.59
ITEM001585,ORD001585,P00258,3,54025.16,20.14
ITEM001586,ORD001586,P00561,3,67941.93,12.72
ITEM001587,ORD001587,P00234,4,30087.88,31.91
ITEM001588,ORD001588,P00306,4,82567.96,21.61
ITEM001589,ORD001589,P00339,3,7899.64,32.65
ITEM001590,ORD001590,P00284,1,54617.72,17.96
ITEM001591,ORD001591,P00344,3,47563.19,38.44
ITEM001592,ORD001592,P00164,2,18619.69,29.17
ITEM001593,ORD001593,P00010,5,4926.95,37.48
ITEM001594,ORD001594,P00333,1,34631.03,25.16
ITEM001595,ORD001595,P00317,1,6332.66,24.0
ITEM001596,ORD001596,P00240,1,8047.52,39.87
ITEM001597,ORD001597,P00474,5,13194.76,3.79
ITEM001598,ORD001598,P00020,2,30159.96,11.8
ITEM001599,ORD001599,P00456,4,43839.35,28.11
ITEM001600,ORD001600,P00173,1,53249.77,24.84
ITEM001601,ORD001601,P00240,-3,7621.71,37.29
ITEM001602,ORD001602,P00086,2,16973.38,35.72
ITEM001603,ORD001603,P00139,2,43382.23,12.55
ITEM001604,ORD001604,P00580,3,69335.75,2.38
ITEM001605,ORD001605,P00162,4,12070.45,27.99
ITEM001606,ORD001606,P00052,1,24293.14,13.49
ITEM001607,ORD001607,P00188,3,70717.51,26.19
ITEM001608,ORD001608,P00266,4,33228.34,24.71
ITEM001609,ORD001609,P00033,4,27740.78,38.23
ITEM001610,ORD001610,P00505,1,7670.0,28.17
ITEM001611,ORD001611,P00133,4,16033.54,1.98
ITEM001612,ORD001612,P00363,5,12495.85,25.76
ITEM001613,ORD001613,P00237,1,39375.88,39.3
ITEM001614,ORD001614,P00295,5,52513.13,12.16
ITEM001615,ORD001615,P00013,2,27673.73,23.16
ITEM001616,ORD001616,P00004,3,46430.24,37.51
ITEM001617,ORD001617,P00220,4,36765.68,24.46
ITEM001618,ORD001618,P00292,1,20843.98,12.0
ITEM001619,ORD001619,P00097,2,44182.73,13.47
ITEM001620,ORD001620,P00179,5,33046.89,30.4
ITEM001621,ORD001621,P00250,3,5552.47,13.62
ITEM001622,ORD001622,P00047,3,48302.56,1.33
ITEM001623,ORD001623,P00418,4,867.35,23.1
ITEM001624,ORD001624,P00020,4,34011.92,37.72
ITEM001625,ORD001625,P00561,1,44020.44,15.47
ITEM001626,ORD001626,P00450,4,53426.95,31.13
ITEM001627,ORD001627,P00248,4,46587.69,27.78
ITEM001628,ORD001628,P00129,2,6942.86,22.81
ITEM001629,ORD001629,P00296,3,31793.8,38.53
ITEM001630,ORD001630,P00384,2,17901.89,15.71
ITEM001631,ORD001631,P00470,4,57521.56,33.86
ITEM001632,ORD001632,P00343,3,28646.36,6.43
ITEM001633,ORD001633,P00357,1,36157.86,8.5
ITEM001634,ORD001634,P00389,3,3488.38,35.95
ITEM001635,ORD001635,P00189,3,23417.38,21.49
ITEM001636,ORD001636,P00189,5,22794.39,7.47
ITEM001637,ORD001637,P00587,2,1371.5,8.85
ITEM001638,ORD001638,P00339,1,7980.71,29.49
ITEM001639,ORD001639,P00033,5,24109.45,35.8
ITEM001640,ORD001640,P00432,1,15720.21,0.22
ITEM001641,ORD001641,P00554,5,20377.56,20.42
ITEM001642,ORD001642,P00249,1,40871.21,36.11
ITEM001643,ORD001643,P00091,4,33383.06,8.8
ITEM001644,ORD001644,P00140,5,68683.02,11.26
ITEM001645,ORD001645,P00343,4,34559.49,35.06
ITEM001646,ORD001646,P00577,5,11886.33,21.72
ITEM001647,ORD001647,P00332,5,10023.82,3.51
ITEM001648,ORD001648,P00434,3,25210.92,1.86
ITEM001649,ORD001649,P00247,4,68655.74,35.29
ITEM001650,ORD001650,P00009,2,65384.02,14.15
ITEM001651,ORD001651,P00192,1,31703.74,39.33
ITEM001652,ORD001652,P00026,5,6603.39,36.29
ITEM001653,ORD001653,P00118,1,63150.88,33.67
ITEM001654,ORD001654,P00232,5,24635.28,7.56
ITEM001655,ORD001655,P00173,1,59736.84,24.32
ITEM001656,ORD001656,P00176,1,46822.46,36.42
ITEM001657,ORD001657,P00128,5,64728.57,19.55
ITEM001658,ORD001658,P00005,3,11401.85,17.35
ITEM001659,ORD001659,P00115,5,69639.86,21.42
ITEM001660,ORD001660,P00341,5,36943.92,29.21
ITEM001661,ORD001661,P00321,5,26653.55,27.61
ITEM001662,ORD001662,P00482,2,75831.86,3.77
ITEM001663,ORD001663,P00570,5,18062.2,2.01
ITEM001664,ORD001664,P00348,2,62694.39,30.62
ITEM001665,ORD001665,P00222,1,46451.66,15.02
ITEM001666,ORD001666,P00159,5,56992.52,19.18
ITEM001667,ORD001667,P00177,5,56746.62,38.46
ITEM001668,ORD001668,P00319,1,76007.74,39.82
ITEM001669,ORD001669,P00142,2,64694.73,19.07
ITEM001670,ORD001670,P00002,-1,28413.13,8.55
ITEM001671,ORD001671,P00302,5,34974.37,37.06
ITEM001672,ORD001672,P00235,2,9566.38,6.22
ITEM001673,ORD001673,P00259,1,28698.77,19.49
ITEM001674,ORD001674,P00286,2,31197.49,36.98
ITEM001675,ORD001675,P00538,1,40917.1,38.96
ITEM001676,ORD001676,P00369,5,347.21,7.85
ITEM001677,ORD001677,P00011,2,67156.3,29.39
ITEM001678,ORD001678,P00131,-1,9197.46,39.15
ITEM001679,ORD001679,P00284,2,49768.43,5.25
ITEM001680,ORD001680,P00450,4,56235.13,37.21
ITEM001681,ORD001681,P00106,2,19741.58,7.76
ITEM001682,ORD001682,P00134,-5,43014.09,13.42
ITEM001683,ORD001683,P00049,4,36929.95,7.88
ITEM001684,ORD001684,P00059,3,31202.08,23.79
ITEM001685,ORD001685,P00451,4,23287.69,15.92
ITEM001686,ORD001686,P00599,1,17171.47,8.97
ITEM001687,ORD001687,P00073,1,29145.08,39.63
ITEM001688,ORD001688,P00092,4,15521.12,32.52
ITEM001689,ORD001689,P00076,4,39088.2,34.61
ITEM001690,ORD001690,P00042,2,33968.07,38.23
ITEM001691,ORD001691,P00224,1,66536.7,1.17
ITEM001692,ORD001692,P00254,5,29517.56,2.68
ITEM001693,ORD001693,P00397,4,18935.89,22.7
ITEM001694,ORD001694,P00208,1,69125.31,0.56
ITEM001695,ORD001695,P00058,3,21784.23,35.39
ITEM001696,ORD001696,P00428,4,69170.05,30.13
ITEM001697,ORD001697,P00042,4,28476.12,15.76
ITEM001698,ORD001698,P00157,1,4585.2,32.17
ITEM001699,ORD001699,P00371,3,814.66,23.25
ITEM001700,ORD001700,P00261,3,69915.36,17.64
ITEM001701,ORD001701,P00442,4,52922.89,27.39
ITEM001702,ORD001702,P00194,2,21338.27,13.75
ITEM001703,ORD001703,P00310,5,52342.92,18.14
ITEM001704,ORD001704,P00133,2,14482.13,17.35
ITEM001705,ORD001705,P00121,1,27856.06,5.87
ITEM001706,ORD001706,P00222,4,49037.97,36.79
ITEM001707,ORD001707,P00352,5,26685.27,10.66
ITEM001708,ORD001708,P00155,1,59125.21,34.01
ITEM001709,ORD001709,P00041,5,71305.43,37.97
ITEM001710,ORD001710,P00101,5,49582.72,5.9
ITEM001711,ORD001711,P00246,-3,70600.51,28.45
ITEM001712,ORD001712,P00585,4,3728.82,8.04
ITEM001713,ORD001713,P00347,2,64567.06,28.81
ITEM001714,ORD001714,P00289,4,6492.26,7.47
ITEM001715,ORD001715,P00375,1,12238.29,9.43
ITEM001716,ORD001716,P00252,3,53913.09,37.97
ITEM001717,ORD001717,P00036,2,36388.84,28.26
ITEM001718,ORD001718,P00375,5,13090.61,1.12
ITEM001719,ORD001719,P00274,3,80230.38,31.13
ITEM001720,ORD001720,P00400,5,29107.34,19.98
ITEM001721,ORD001721,P00465,-4,35081.79,35.8
ITEM001722,ORD001722,P00275,3,2535.99,14.42
ITEM001723,ORD001723,P00246,4,55314.19,18.89
ITEM001724,ORD001724,P00278,4,14188.73,29.13
ITEM001725,ORD001725,P00515,4,34049.79,2.54
ITEM001726,ORD001726,P00214,3,51978.9,7.08
ITEM001727,ORD001727,P00293,3,17727.33,27.91
ITEM001728,ORD001728,P00009,5,61338.76,33.55
ITEM001729,ORD001729,P00314,5,31272.02,13.67
ITEM001730,ORD001730,P00409,5,43973.19,31.46
ITEM001731,ORD001731,P00381,-5,15450.5,12.08
ITEM001732,ORD001732,P00458,2,6333.91,36.91
ITEM001733,ORD001733,P00014,4,29428.72,11.05
ITEM001734,ORD001734,P00246,3,66883.17,23.54
ITEM001735,ORD001735,P00122,3,45189.54,4.9
ITEM001736,ORD001736,P00293,1,28579.95,38.15
ITEM001737,ORD001737,P00558,5,33060.75,31.71
ITEM001738,ORD001738,P00162,4,12365.78,12.04
ITEM001739,ORD001739,P00325,3,40223.85,32.38
ITEM001740,ORD001740,P00464,5,31458.47,26.31
ITEM001741,ORD001741,P00469,2,17923.44,36.3
ITEM001742,ORD001742,P00019,1,53248.7,27.45
ITEM001743,ORD001743,P00125,4,76922.28,32.88
ITEM001744,ORD001744,P00172,2,69656.53,3.18
ITEM001745,ORD001745,P00563,4,33573.83,37.3
ITEM001746,ORD001746,P00288,3,38631.58,14.51
ITEM001747,ORD001747,P00287,2,17019.11,36.23
ITEM001748,ORD001748,P00472,3,13936.98,27.21
ITEM001749,ORD001749,P00511,1,54472.64,7.76
ITEM001750,ORD001750,P00168,1,50146.07,16.44
ITEM001751,ORD001751,P00350,2,7523.51,17.79
ITEM001752,ORD001752,P00464,2,34069.16,16.01
ITEM001753,ORD001753,P00332,4,7252.57,18.72
ITEM001754,ORD001754,P00115,3,86096.3,25.83
ITEM001755,ORD001755,P00048,3,66528.76,32.55
ITEM001756,ORD001756,P00550,1,45193.21,37.44
ITEM001757,ORD001757,P00334,5,4441.93,1.83
ITEM001758,ORD001758,P00026,2,7995.1,27.3
ITEM001759,ORD001759,P00132,1,53464.6,12.79
ITEM001760,ORD001760,P00200,1,53307.01,24.17
ITEM001761,ORD001761,P00233,5,795.98,4.94
ITEM001762,ORD001762,P00223,4,53413.53,25.1
ITEM001763,ORD001763,P00089,4,77722.86,36.34
ITEM001764,ORD001764,P00204,-1,1130.22,24.9
ITEM001765,ORD001765,P00360,2,4192.61,15.63
ITEM001766,ORD001766,P00028,5,72145.55,23.02
ITEM001767,ORD001767,P00497,2,5756.73,28.77
ITEM001768,ORD001768,P00361,2,74646.12,5.93
ITEM001769,ORD001769,P00155,4,47241.92,24.64
ITEM001770,ORD001770,P00535,5,41538.3,0.06
ITEM001771,ORD001771,P00373,4,28924.64,33.13
ITEM001772,ORD001772,P00228,-3,13521.55,9.07
ITEM001773,ORD001773,P00438,1,42314.76,38.88
ITEM001774,ORD001774,P00481,4,10216.55,1.96
ITEM001775,ORD001775,P00471,1,44039.05,15.56
ITEM001776,ORD001776,P00510,1,4295.23,32.28
ITEM001777,ORD001777,P00205,4,52381.59,0.57
ITEM001778,ORD001778,P00128,2,59402.89,14.17
ITEM001779,ORD001779,P00567,2,85525.11,22.33
ITEM001780,ORD001780,P00574,2,56121.65,38.55
ITEM001781,ORD001781,P00505,4,8188.88,30.48
ITEM001782,ORD001782,P00547,3,2570.74,19.14
ITEM001783,ORD001783,P00333,4,49892.62,5.24
ITEM001784,ORD001784,P00215,2,78368.03,39.3
ITEM001785,ORD001785,P00146,2,14825.41,20.33
ITEM001786,ORD001786,P00109,-5,50416.23,39.89
ITEM001787,ORD001787,P00355,5,23709.2,34.32
ITEM001788,ORD001788,P00580,2,64949.53,26.6
ITEM001789,ORD001789,P00189,2,32192.41,14.15
ITEM001790,ORD001790,P00059,4,23940.03,35.54
ITEM001791,ORD001791,P00346,2,25374.66,1.97
ITEM001792,ORD001792,P00399,2,38530.76,25.42
ITEM001793,ORD001793,P00491,2,44800.22,25.91
ITEM001794,ORD001794,P00545,1,1806.82,27.35
ITEM001795,ORD001795,P00504,3,47494.98,9.45
ITEM001796,ORD001796,P00498,3,36988.81,22.36
ITEM001797,ORD001797,P00313,1,49929.52,12.96
ITEM001798,ORD001798,P00014,1,21589.67,15.41
ITEM001799,ORD001799,P00411,1,57980.67,11.47
ITEM001800,ORD001800,P00409,2,54961.59,28.8
ITEM001801,ORD001801,P00375,4,10333.02,29.22
ITEM001802,ORD001802,P00488,1,53732.01,10.06
ITEM001803,ORD001803,P00075,2,34209.56,26.39
ITEM001804,ORD001804,P00378,1,56232.92,28.82
ITEM001805,ORD001805,P00074,1,10704.63,36.73
ITEM001806,ORD001806,P00351,3,62997.19,0.68
ITEM001807,ORD001807,P00094,5,45126.86,23.7
ITEM001808,ORD001808,P00217,5,23958.68,21.88
ITEM001809,ORD001809,P00367,2,6687.39,32.14
ITEM001810,ORD001810,P00141,1,51989.45,17.38
ITEM001811,ORD001811,P00163,1,18595.04,34.68
ITEM001812,ORD001812,P00509,1,56316.11,26.47
ITEM001813,ORD001813,P00154,3,7904.73,8.07
ITEM001814,ORD001814,P00250,4,6093.37,24.81
ITEM001815,ORD001815,P00474,5,11226.32,18.16
ITEM001816,ORD001816,P00038,5,58180.54,18.98
ITEM001817,ORD001817,P00076,2,41760.14,35.73
ITEM001818,ORD001818,P00237,1,57604.07,39.4
ITEM001819,ORD001819,P00190,2,68087.86,15.58
ITEM001820,ORD001820,P00029,4,65631.16,27.82
ITEM001821,ORD001821,P00544,5,20869.91,25.95
ITEM001822,ORD001822,P00431,3,2900.07,25.5
ITEM001823,ORD001823,P00213,5,26233.31,27.93
ITEM001824,ORD001824,P00317,2,4773.79,3.67
ITEM001825,ORD001825,P00392,-3,3147.99,1.24
ITEM001826,ORD001826,P00525,5,38638.14,7.27
ITEM001827,ORD001827,P00128,2,48815.08,4.84
ITEM001828,ORD001828,P00071,3,20282.26,30.98
ITEM001829,ORD001829,P00498,4,37875.7,11.31
ITEM001830,ORD001830,P00468,3,58011.34,28.44
ITEM001831,ORD001831,P00002,2,32364.4,22.45
ITEM001832,ORD001832,P00406,3,63972.88,26.62
ITEM001833,ORD001833,P00446,4,20232.76,22.9
ITEM001834,ORD001834,P00461,3,10530.73,3.56
ITEM001835,ORD001835,P00207,4,39431.1,17.07
ITEM001836,ORD001836,P00035,3,67864.79,1.32
ITEM001837,ORD001837,P00417,2,46749.42,27.96
ITEM001838,ORD001838,P00482,2,53624.84,29.56
ITEM001839,ORD001839,P00279,5,42498.5,7.46
ITEM001840,ORD001840,P00476,4,55945.93,35.31
ITEM001841,ORD001841,P00580,3,48490.64,27.84
ITEM001842,ORD001842,P00229,3,4962.98,27.79
ITEM001843,ORD001843,P00478,1,3115.94,13.99
ITEM001844,ORD001844,P00166,5,23886.47,16.54
ITEM001845,ORD001845,P00212,4,57787.15,39.5
ITEM001846,ORD001846,P00322,5,38259.87,20.98
ITEM001847,ORD001847,P00574,5,57535.18,24.47
ITEM001848,ORD001848,P00358,3,34546.4,17.38
ITEM001849,ORD001849,P00306,3,77212.09,34.99
ITEM001850,ORD001850,P00300,2,64929.59,10.3
ITEM001851,ORD001851,P00075,3,29779.65,15.82
ITEM001852,ORD001852,P00251,5,35816.57,28.23
ITEM001853,ORD001853,P00265,3,26547.54,11.4
ITEM001854,ORD001854,P00589,3,28543.34,10.55
ITEM001855,ORD001855,P00539,5,29322.69,8.98
ITEM001856,ORD001856,P00337,5,12358.23,24.22
ITEM001857,ORD001857,P00489,2,11038.6,26.76
ITEM001858,ORD001858,P00546,5,45078.72,37.35
ITEM001859,ORD001859,P00103,2,13440.63,38.69
ITEM001860,ORD001860,P00585,4,3455.36,27.65
ITEM001861,ORD001861,P00118,4,62100.33,19.16
ITEM001862,ORD001862,P00309,5,47906.73,11.48
ITEM001863,ORD001863,P00423,3,20629.2,32.01
ITEM001864,ORD001864,P00136,2,48497.19,0.41
ITEM001865,ORD001865,P00310,3,57440.75,33.93
ITEM001866,ORD001866,P00391,1,31104.47,24.44
ITEM001867,ORD001867,P00581,1,81326.97,5.66
ITEM001868,ORD001868,P00365,1,53465.4,4.59
ITEM001869,ORD001869,P00473,3,72872.97,34.57
ITEM001870,ORD001870,P00542,5,38923.43,13.23
ITEM001871,ORD001871,P00346,4,33109.11,22.22
ITEM001872,ORD001872,P00441,1,34530.41,24.38
ITEM001873,ORD001873,P00071,3,19136.48,22.1
ITEM001874,ORD001874,P00194,3,22617.28,15.86
ITEM001875,ORD001875,P00227,1,5580.69,37.38
ITEM001876,ORD001876,P00564,3,55701.39,8.19
ITEM001877,ORD001877,P00188,-2,66878.02,6.3
ITEM001878,ORD001878,P00139,1,52456.07,7.8
ITEM001879,ORD001879,P00469,3,18766.97,16.26
ITEM001880,ORD001880,P00111,1,33544.41,26.53
ITEM001881,ORD001881,P00594,4,56294.55,27.73
ITEM001882,ORD001882,P00406,5,81730.03,1.31
ITEM001883,ORD001883,P00322,2,43996.56,11.22
ITEM001884,ORD001884,P00597,1,58900.67,32.19
ITEM001885,ORD001885,P00092,4,13837.66,11.44
ITEM001886,ORD001886,P00477,3,24479.6,1.5
ITEM001887,ORD001887,P00213,-3,17299.75,9.14
ITEM001888,ORD001888,P00376,1,58314.8,32.6
ITEM001889,ORD001889,P00288,4,43872.9,7.25
ITEM001890,ORD001890,P00345,2,16155.76,5.34
ITEM001891,ORD001891,P00157,5,5062.35,0.37
ITEM001892,ORD001892,P00017,2,23268.43,22.94
ITEM001893,ORD001893,P00111,2,31809.65,0.4
ITEM001894,ORD001894,P00023,2,44036.15,16.33
ITEM001895,ORD001895,P00452,1,36622.35,4.91
ITEM001896,ORD001896,P00439,4,34325.96,32.63
ITEM001897,ORD001897,P00449,4,23638.11,19.14
ITEM001898,ORD001898,P00356,3,62132.74,29.94
ITEM001899,ORD001899,P00178,3,35305.85,8.42
ITEM001900,ORD001900,P00081,2,79850.74,29.39
ITEM001901,ORD001901,P00570,3,26687.15,6.83
ITEM001902,ORD001902,P00030,2,33333.64,36.72
ITEM001903,ORD001903,P00135,1,41003.86,11.84
ITEM001904,ORD001904,P00070,5,26213.01,31.89
ITEM001905,ORD001905,P00017,1,24786.08,6.52
ITEM001906,ORD001906,P00168,2,41308.15,35.24
ITEM001907,ORD001907,P00060,4,32879.41,28.89
ITEM001908,ORD001908,P00266,5,30649.41,31.05
ITEM001909,ORD001909,P00105,4,17540.26,27.64
ITEM001910,ORD001910,P00329,3,16688.06,24.89
ITEM001911,ORD001911,P00188,3,45179.21,14.39
ITEM001912,ORD001912,P00555,2,11902.55,36.82
ITEM001913,ORD001913,P00158,4,21468.62,13.58
ITEM001914,ORD001914,P00066,2,48416.63,23.95
ITEM001915,ORD001915,P00599,3,15394.73,30.33
ITEM001916,ORD001916,P00289,3,6341.15,28.99
ITEM001917,ORD001917,P00151,2,37103.36,25.09
ITEM001918,ORD001918,P00463,5,63151.11,3.05
ITEM001919,ORD001919,P00191,1,49140.27,3.44
ITEM001920,ORD001920,P00049,1,42544.64,38.64
ITEM001921,ORD001921,P00043,2,34193.26,39.3
ITEM001922,ORD001922,P00567,4,82554.2,29.71
ITEM001923,ORD001923,P00052,1,26026.31,1.98
ITEM001924,ORD001924,P00497,3,6807.5,31.92
ITEM001925,ORD001925,P00231,5,31373.56,4.14
ITEM001926,ORD001926,P00258,3,37773.72,12.73
ITEM001927,ORD001927,P00113,4,15776.24,7.02
ITEM001928,ORD001928,P00505,4,7615.68,9.99
ITEM001929,ORD001929,P00571,4,45324.17,0.86
ITEM001930,ORD001930,P00297,2,32864.26,15.03
ITEM001931,ORD001931,P00386,3,45206.71,10.43
ITEM001932,ORD001932,P00392,2,4152.57,29.6
ITEM001933,ORD001933,P00002,5,38790.66,8.09
ITEM001934,ORD001934,P00297,3,35884.88,35.09
ITEM001935,ORD001935,P00019,3,52440.6,20.74
ITEM001936,ORD001936,P00521,5,11320.75,13.22
ITEM001937,ORD001937,P00278,4,11537.7,6.65
ITEM001938,ORD001938,P00384,-5,25353.11,30.64
ITEM001939,ORD001939,P00358,1,37993.95,35.0
ITEM001940,ORD001940,P00195,4,39684.94,24.96
ITEM001941,ORD001941,P00187,4,59485.78,26.32
ITEM001942,ORD001942,P00164,5,20158.34,16.56
ITEM001943,ORD001943,P00275,2,2037.9,19.92
ITEM001944,ORD001944,P00327,2,26580.1,14.35
ITEM001945,ORD001945,P00158,1,19414.19,35.43
ITEM001946,ORD001946,P00358,5,28800.21,32.38
ITEM001947,ORD001947,P00138,1,33440.82,22.91
ITEM001948,ORD001948,P00162,2,11205.59,4.68
ITEM001949,ORD001949,P00331,4,57930.73,6.07
ITEM001950,ORD001950,P00326,3,25394.62,28.05
ITEM001951,ORD001951,P00412,2,10697.58,18.53
ITEM001952,ORD001952,P00158,4,17013.99,24.9
ITEM001953,ORD001953,P00304,2,12277.24,15.08
ITEM001954,ORD001954,P00344,3,63214.37,1.08
ITEM001955,ORD001955,P00565,3,22754.66,8.19
ITEM001956,ORD001956,P00110,2,38670.77,30.41
ITEM001957,ORD001957,P00042,1,29087.25,21.38
ITEM001958,ORD001958,P00230,2,34033.57,25.69
ITEM001959,ORD001959,P00182,2,49409.92,33.15
ITEM001960,ORD001960,P00079,3,39611.42,20.45
ITEM001961,ORD001961,P00116,3,40092.88,34.79
ITEM001962,ORD001962,P00557,4,17897.55,39.66
ITEM001963,ORD001963,P00306,1,55635.99,23.31
ITEM001964,ORD001964,P00544,3,17448.86,21.49
ITEM001965,ORD001965,P00399,3,41025.81,30.0
ITEM001966,ORD001966,P00001,1,31085.04,7.11
ITEM001967,ORD001967,P00515,4,27061.22,20.98
ITEM001968,ORD001968,P00251,3,41312.27,31.04
ITEM001969,ORD001969,P00398,4,5721.65,34.81
ITEM001970,ORD001970,P00319,1,73908.27,28.97
ITEM001971,ORD001971,P00223,3,56704.45,4.47
ITEM001972,ORD001972,P00145,4,49787.33,7.16
ITEM001973,ORD001973,P00198,2,43852.25,27.61
ITEM001974,ORD001974,P00047,3,42760.05,10.12
ITEM001975,ORD001975,P00223,1,47115.27,19.42
ITEM001976,ORD001976,P00524,5,53158.64,28.0
ITEM001977,ORD001977,P00115,1,70837.39,24.6
ITEM001978,ORD001978,P00158,4,21070.59,23.76
ITEM001979,ORD001979,P00285,5,19069.78,3.86
ITEM001980,ORD001980,P00165,5,67037.61,4.44
ITEM001981,ORD001981,P00563,1,32860.21,35.01
ITEM001982,ORD001982,P00433,4,47139.53,27.53
ITEM001983,ORD001983,P00173,1,43993.98,13.91
ITEM001984,ORD001984,P00202,2,46313.27,7.74
ITEM001985,ORD001985,P00406,2,83151.02,0.15
ITEM001986,ORD001986,P00048,3,66370.49,10.81
ITEM001987,ORD001987,P00543,2,23977.98,0.08
ITEM001988,ORD001988,P00364,5,61220.82,37.0
ITEM001989,ORD001989,P00176,-5,56915.45,2.5
ITEM001990,ORD001990,P00462,4,26496.54,17.29
ITEM001991,ORD001991,P00469,4,26793.96,34.31
