order_id,customer_id,order_date,status,region_code
ORD001156,CUST00291,2025-07-30 08:29:04,SHIPPED,CENTRAL
ORD001157,CUST00072,2026-04-11 02:05:30,DELIVERED,NORTH
ORD001158,CUST00176,2025-12-01 14:57:32,DELIVERED,NORTH
ORD001159,CUST00133,2026-07-04 15:14:02,DELIVERED,NORTH
ORD001160,CUST00399,2025-07-31 04:43:50,CANCELLED,EAST
ORD001161,CUST00443,2026-05-02 05:46:51,DELIVERED,EAST
ORD001162,CUST00602,2025-07-27 18:17:40,DELIVERED,WEST
ORD001163,CUST00283,2025-07-26 00:16:15,RETURNED,WEST
ORD001164,CUST00066,2026-02-13 22:01:18,CANCELLED,CENTRAL
ORD001165,CUST00337,2026-05-18 16:45:19,DELIVERED,NORTH
ORD001166,CUST00755,04-04-2025,DELIVERED,WEST
ORD001167,CUST00356,2025-11-01 14:14:20,DELIVERED,SOUTH
ORD001168,CUST00426,2025-09-13 06:32:17,CANCELLED,WEST
ORD001169,CUST00469,2026-01-29 23:59:46,SHIPPED,CENTRAL
ORD001170,CUST00098,2026-02-07 01:35:23,SHIPPED,SOUTH
ORD001171,CUST00281,2026-07-05 10:37:38,DELIVERED,NORTH
ORD001172,CUST00715,2025-08-11 17:58:02,DELIVERED,CENTRAL
ORD001173,CUST00125,2026-01-13 02:47:11,DELIVERED,CENTRAL
ORD001174,CUST00785,2025-11-30 14:55:52,DELIVERED,EAST
ORD001175,CUST00213,2026-06-03 01:37:30,DELIVERED,NORTH
ORD001176,CUST00655,2026-04-18 13:52:38,SHIPPED,WEST
ORD001177,,2025-07-19 14:26:32,PLACED,EAST
ORD001178,CUST00118,2025-05-20 11:54:35,DELIVERED,WEST
ORD001179,CUST00497,2026-04-18 02:29:03,PLACED,SOUTH
ORD001180,CUST00731,2026-03-25 05:06:23,DELIVERED,EAST
ORD001181,CUST00862,2025-06-15 06:12:39,CANCELLED,CENTRAL
ORD001182,CUST00103,2025-07-01 10:42:34,PLACED,WEST
ORD001183,CUST00173,2025-03-21 00:24:29,DELIVERED,SOUTH
ORD001184,CUST00452,2026-01-02 06:28:42,SHIPPED,NORTH
ORD001185,CUST00915,2026-06-30 07:52:13,DELIVERED,NORTH
ORD001186,CUST00857,2026-06-20 23:20:18,DELIVERED,NORTH
ORD001187,CUST00400,2025-11-12 16:09:54,PLACED,NORTH
ORD001188,CUST00050,2026-01-22 07:20:42,RETURNED,EAST
ORD001189,CUST00931,2025-09-02 07:16:52,PLACED,WEST
ORD001190,CUST00029,2025-01-15 12:16:26,CANCELLED,NORTH
ORD001191,CUST00226,2025-04-09 06:06:44,DELIVERED,NORTH
ORD001192,CUST00426,2026-06-09 03:55:14,CANCELLED,EAST
ORD001193,CUST00576,2025-07-14 22:44:37,SHIPPED,CENTRAL
ORD001194,CUST00405,2026-03-15 04:23:54,SHIPPED,NORTH
ORD001195,CUST00366,2025-11-28 06:19:16,PLACED,EAST
ORD001196,CUST00013,2026-02-03 07:44:47,DELIVERED,NORTH
ORD001197,CUST00674,2025-10-13 23:39:49,DELIVERED,NORTH
ORD001198,CUST00069,2025-08-12 14:58:03,SHIPPED,CENTRAL
ORD001199,CUST00512,2025-04-15 19:31:18,DELIVERED,CENTRAL
ORD001200,CUST00176,2025-09-15 03:26:58,DELIVERED,WEST
ORD001201,CUST00695,2025-05-17 12:05:22,SHIPPED,EAST
ORD001202,,2026-05-09 02:27:29,SHIPPED,CENTRAL
ORD001203,CUST00934,2026-04-05 13:55:18,DELIVERED,SOUTH
ORD001204,CUST00516,2025-01-14 08:28:08,PLACED,NORTH
ORD001205,CUST00317,2025-08-31 15:36:04,DELIVERED,CENTRAL
ORD001206,CUST00082,2025-03-03 05:00:29,DELIVERED,EAST
ORD001207,CUST00207,2025-06-05 13:40:50,SHIPPED,NORTH
ORD001208,CUST00244,2026-03-31 11:58:02,PLACED,EAST
ORD001209,CUST00660,10-02-2025,DELIVERED,WEST
ORD001210,CUST00664,2025-10-23 00:51:45,SHIPPED,EAST
ORD001211,CUST00351,2025-09-06 07:29:36,DELIVERED,SOUTH
ORD001212,CUST00821,2025-08-16 22:08:20,CANCELLED,CENTRAL
ORD001213,CUST00330,2025-07-07 16:06:21,DELIVERED,NORTH
ORD001214,CUST00891,2026-05-19 02:32:53,RETURNED,NORTH
ORD001215,CUST00650,2025-05-25 07:26:07,PLACED,SOUTH
ORD001216,CUST00607,2026-07-17 07:26:27,SHIPPED,NORTH
ORD001217,CUST00437,2026-04-24 11:20:24,SHIPPED,SOUTH
ORD001218,CUST00251,2026-03-11 06:25:25,DELIVERED,EAST
ORD001219,CUST00293,2026-04-05 23:08:29,SHIPPED,WEST
ORD001220,CUST00082,2026-01-04 14:29:58,DELIVERED,WEST
ORD001221,CUST00452,09-03-2026,DELIVERED,WEST
ORD001222,CUST00779,2025-06-09 17:32:56,PLACED,WEST
ORD001223,CUST00438,2025-03-27 10:55:51,DELIVERED,SOUTH
ORD001224,CUST00567,2025-06-29 09:22:03,DELIVERED,EAST
ORD001225,CUST00465,2025-10-18 13:39:31,DELIVERED,WEST
ORD001226,CUST00074,2025-12-08 04:58:31,DELIVERED,SOUTH
ORD001227,CUST00159,2025-07-14 00:09:07,PLACED,CENTRAL
ORD001228,,19-01-2026,DELIVERED,WEST
ORD001229,CUST00963,2026-02-09 13:35:08,DELIVERED,EAST
ORD001230,CUST00657,2025-03-14 14:53:00,CANCELLED,NORTH
ORD001231,CUST00395,2025-06-16 07:04:17,DELIVERED,EAST
ORD001232,CUST00790,2025-12-23 18:33:15,DELIVERED,EAST
ORD001233,CUST00714,2025-03-01 23:41:55,DELIVERED,WEST
ORD001234,CUST00754,2025-09-10 08:49:25,DELIVERED,EAST
ORD001235,CUST00647,2025-01-29 23:29:45,PLACED,CENTRAL
ORD001236,CUST00467,2025-05-31 09:15:30,SHIPPED,CENTRAL
ORD001237,,2025-06-15 00:26:57,PLACED,NORTH
ORD001238,CUST00660,2026-01-29 14:28:42,DELIVERED,NORTH
ORD001239,CUST00531,2025-07-13 15:23:56,SHIPPED,WEST
ORD001240,CUST00259,2025-11-06 18:13:40,RETURNED,WEST
ORD001241,CUST00601,2025-11-12 14:59:10,DELIVERED,NORTH
ORD001242,CUST00112,2025-12-19 05:11:45,SHIPPED,SOUTH
ORD001243,CUST00953,2026-02-12 11:13:03,PLACED,SOUTH
ORD001244,CUST00836,2026-05-19 00:03:26,PLACED,WEST
ORD001245,CUST00538,2026-03-03 23:49:49,SHIPPED,WEST
ORD001246,CUST00175,2025-06-30 13:38:26,SHIPPED,SOUTH
ORD001247,,2026-05-14 06:37:33,DELIVERED,NORTH
ORD001248,CUST00462,2025-08-06 06:45:31,SHIPPED,SOUTH
ORD001249,CUST00829,2025-07-16 09:26:33,RETURNED,WEST
ORD001250,CUST00452,2025-04-22 23:10:18,SHIPPED,EAST
ORD001251,,2026-01-22 04:32:22,SHIPPED,EAST
ORD001252,CUST00031,2025-08-29 17:23:58,DELIVERED,NORTH
ORD001253,CUST00010,2025-03-04 09:41:15,DELIVERED,NORTH
ORD001254,CUST00682,2025-02-12 03:31:33,SHIPPED,NORTH
ORD001255,CUST00385,2026-06-17 09:40:43,RETURNED,WEST
ORD001256,CUST00776,2025-12-12 22:00:16,DELIVERED,EAST
ORD001257,CUST00699,2025-12-18 11:28:37,CANCELLED,EAST
ORD001258,CUST00682,2026-02-13 13:46:42,DELIVERED,EAST
ORD001259,CUST00895,05-12-2025,PLACED,WEST
ORD001260,CUST00743,2025-05-23 00:56:05,DELIVERED,CENTRAL
ORD001261,CUST00287,2025-09-12 13:24:50,DELIVERED,WEST
ORD001262,CUST00528,2026-02-28 06:50:33,PLACED,EAST
ORD001263,CUST00018,2026-01-04 01:39:57,RETURNED,EAST
ORD001264,CUST00695,2026-03-31 08:30:12,DELIVERED,WEST
ORD001265,CUST00757,25-03-2025,DELIVERED,WEST
ORD001266,CUST00675,2025-04-13 14:00:44,SHIPPED,SOUTH
ORD001267,CUST00730,2025-05-27 18:56:04,CANCELLED,CENTRAL
ORD001268,CUST00033,2025-05-11 18:07:44,DELIVERED,EAST
ORD001269,CUST00853,2026-07-16 16:59:44,SHIPPED,WEST
ORD001270,CUST00978,2025-04-29 17:33:18,DELIVERED,SOUTH
ORD001271,CUST00250,2025-08-05 06:12:18,DELIVERED,NORTH
ORD001272,CUST00109,2026-03-22 01:03:50,SHIPPED,EAST
ORD001273,CUST00925,2026-01-28 10:12:27,SHIPPED,EAST
ORD001274,CUST00682,2026-05-03 04:28:54,DELIVERED,CENTRAL
ORD001275,CUST00649,2026-05-19 03:17:34,DELIVERED,EAST
ORD001276,CUST00893,2025-08-18 20:58:13,DELIVERED,CENTRAL
ORD001277,CUST00067,2025-12-18 13:43:35,RETURNED,WEST
ORD001278,CUST00670,2026-07-30 15:54:33,CANCELLED,SOUTH
ORD001279,CUST00266,2025-04-29 10:35:38,PLACED,NORTH
ORD001280,CUST00349,2025-07-12 04:13:38,DELIVERED,SOUTH
ORD001281,CUST00874,2025-11-17 13:50:32,DELIVERED,NORTH
ORD001282,CUST00319,2025-03-05 21:29:00,DELIVERED,WEST
ORD001283,CUST00434,2025-11-24 13:17:24,DELIVERED,SOUTH
ORD001284,CUST00533,2025-08-16 03:52:50,DELIVERED,CENTRAL
ORD001285,CUST00873,2026-04-17 11:30:09,PLACED,EAST
ORD001286,CUST00858,2025-08-13 18:11:54,DELIVERED,SOUTH
ORD001287,CUST00616,2025-10-18 05:18:39,DELIVERED,NORTH
ORD001288,CUST00614,2025-11-24 11:14:47,DELIVERED,NORTH
ORD001289,CUST00281,2026-05-05 22:58:36,CANCELLED,WEST
ORD001290,CUST00299,2026-01-21 02:08:28,RETURNED,EAST
ORD001291,CUST00157,2025-08-04 08:11:40,DELIVERED,NORTH
ORD001292,CUST00946,2025-07-03 17:44:58,DELIVERED,EAST
ORD001293,CUST00835,2025-06-13 00:47:06,DELIVERED,EAST
ORD001294,CUST00433,2026-04-30 12:40:53,DELIVERED,WEST
ORD001295,CUST00074,2026-06-25 10:18:18,SHIPPED,SOUTH
ORD001296,CUST00718,2026-07-16 14:20:12,PLACED,EAST
ORD001297,CUST00771,25-02-2025,DELIVERED,SOUTH
ORD001298,CUST00592,2025-05-21 16:05:18,DELIVERED,EAST
ORD001299,,2025-05-29 07:38:14,SHIPPED,SOUTH
ORD001300,CUST00753,2025-01-10 13:11:17,DELIVERED,CENTRAL
ORD001301,CUST00105,2025-06-01 13:42:35,RETURNED,WEST
ORD001302,CUST00696,2025-06-22 02:03:03,PLACED,WEST
ORD001303,CUST00184,23-02-2025,RETURNED,EAST
ORD001304,CUST00608,2026-03-21 05:24:33,DELIVERED,WEST
ORD001305,CUST00251,2025-02-04 04:19:31,SHIPPED,WEST
ORD001306,CUST00310,2025-06-26 23:46:03,DELIVERED,NORTH
ORD001307,CUST00797,2026-04-20 23:40:37,DELIVERED,WEST
ORD001308,CUST00377,2025-01-12 04:22:08,PLACED,NORTH
ORD001309,CUST00501,2026-06-06 08:11:22,PLACED,CENTRAL
ORD001310,CUST00587,2026-05-07 09:57:57,DELIVERED,NORTH
ORD001311,CUST00814,2025-07-05 13:58:46,DELIVERED,WEST
ORD001312,CUST00306,2025-05-09 03:37:13,SHIPPED,CENTRAL
ORD001313,CUST00190,2026-02-20 00:43:08,DELIVERED,CENTRAL
ORD001314,CUST00803,2026-06-27 17:47:16,PLACED,CENTRAL
ORD001315,CUST00552,2025-05-08 07:33:12,RETURNED,NORTH
ORD001316,CUST00186,2025-07-04 00:11:37,DELIVERED,EAST
ORD001317,CUST00126,2025-02-10 04:41:24,DELIVERED,SOUTH
ORD001318,CUST00090,2026-07-30 09:20:54,CANCELLED,NORTH
ORD001319,CUST00087,2025-05-08 18:25:41,SHIPPED,CENTRAL
ORD001320,CUST00176,2026-03-10 23:57:46,PLACED,EAST
ORD001321,CUST00048,2026-06-16 10:40:56,DELIVERED,WEST
ORD001322,CUST00144,2026-05-18 11:23:37,DELIVERED,EAST
ORD001323,,2026-07-06 18:35:24,SHIPPED,NORTH
ORD001324,CUST00679,2025-02-15 08:37:57,PLACED,SOUTH
ORD001325,CUST00307,2025-08-09 04:53:10,DELIVERED,SOUTH
ORD001326,CUST00606,2026-01-03 10:05:58,PLACED,CENTRAL
ORD001327,CUST00433,2025-03-18 20:01:09,SHIPPED,WEST
ORD001328,CUST00666,2025-06-17 14:33:56,DELIVERED,EAST
ORD001329,CUST00693,2026-03-12 05:12:55,DELIVERED,NORTH
ORD001330,CUST00645,2025-10-03 23:03:04,DELIVERED,SOUTH
ORD001331,CUST00732,2026-01-17 20:31:17,DELIVERED,CENTRAL
ORD001332,CUST00620,2025-06-17 15:16:49,CANCELLED,EAST
ORD001333,CUST00807,2026-03-21 13:47:48,PLACED,CENTRAL
ORD001334,CUST00254,2025-03-21 09:50:05,PLACED,NORTH
ORD001335,CUST00701,2026-07-16 14:48:37,PLACED,NORTH
ORD001336,CUST00372,2025-12-08 09:56:55,PLACED,SOUTH
ORD001337,CUST00281,2025-01-11 03:33:58,DELIVERED,SOUTH
ORD001338,CUST00388,2025-04-18 04:29:47,SHIPPED,EAST
ORD001339,CUST00603,2026-05-17 03:28:42,DELIVERED,CENTRAL
ORD001340,,2025-10-16 20:04:51,SHIPPED,NORTH
ORD001341,CUST00919,2025-02-19 06:13:00,SHIPPED,WEST
ORD001342,CUST00186,2025-12-20 19:21:28,DELIVERED,WEST
ORD001343,CUST00489,2025-05-11 09:25:55,PLACED,CENTRAL
ORD001344,,2025-06-09 23:56:28,PLACED,WEST
ORD001345,CUST00582,2025-10-01 01:55:29,RETURNED,EAST
ORD001346,CUST00725,2025-09-13 22:09:43,DELIVERED,WEST
ORD001347,CUST00188,2026-03-26 12:53:19,DELIVERED,CENTRAL
ORD001348,CUST00294,2025-10-10 15:34:28,DELIVERED,SOUTH
ORD001349,CUST00313,2025-03-31 11:07:43,DELIVERED,EAST
ORD001350,CUST00866,2025-04-03 23:06:28,PLACED,SOUTH
ORD001351,CUST00968,2025-04-06 06:00:41,DELIVERED,NORTH
ORD001352,CUST00762,2025-10-20 20:10:34,RETURNED,NORTH
ORD001353,CUST00986,2026-03-11 18:31:14,RETURNED,SOUTH
ORD001354,CUST00492,2026-05-25 18:45:03,DELIVERED,CENTRAL
ORD001355,CUST00715,2025-05-08 14:45:45,PLACED,SOUTH
ORD001356,CUST00933,2025-01-08 15:28:22,DELIVERED,EAST
ORD001357,CUST00251,2026-06-25 22:10:48,PLACED,WEST
ORD001358,CUST00988,2025-06-22 19:03:38,RETURNED,SOUTH
ORD001359,CUST00077,2026-01-11 04:51:14,DELIVERED,NORTH
ORD001360,CUST00433,2026-05-23 13:48:08,SHIPPED,NORTH
ORD001361,CUST00347,2025-09-13 19:37:43,CANCELLED,NORTH
ORD001362,CUST00298,2025-11-03 17:35:24,SHIPPED,SOUTH
ORD001363,CUST00003,2026-02-08 07:55:03,RETURNED,CENTRAL
ORD001364,CUST00846,2025-02-06 16:51:33,CANCELLED,WEST
ORD001365,CUST00059,2025-12-31 00:12:52,DELIVERED,EAST
ORD001366,CUST00306,2025-12-29 03:54:06,PLACED,SOUTH
ORD001367,CUST00412,2025-12-30 00:19:21,PLACED,WEST
ORD001368,CUST00203,2025-03-28 19:15:49,DELIVERED,SOUTH
ORD001369,CUST00421,2025-05-07 17:44:46,PLACED,EAST
ORD001370,CUST00232,2026-04-27 14:23:40,DELIVERED,EAST
ORD001371,CUST00439,2025-07-06 19:31:50,CANCELLED,NORTH
ORD001372,,2026-03-26 05:53:31,PLACED,WEST
ORD001373,,2026-01-03 07:13:33,PLACED,EAST
ORD001374,CUST00042,2025-05-17 14:21:53,DELIVERED,EAST
ORD001375,CUST00923,2025-02-02 05:50:12,DELIVERED,WEST
ORD001376,CUST00983,2025-09-30 04:19:30,DELIVERED,CENTRAL
ORD001377,CUST00508,2025-05-11 11:49:43,DELIVERED,WEST
ORD001378,CUST00514,2026-02-03 04:47:05,PLACED,NORTH
ORD001379,CUST00812,2025-01-22 04:35:31,SHIPPED,CENTRAL
ORD001380,CUST00014,2025-08-31 01:53:40,DELIVERED,EAST
ORD001381,CUST00440,2025-01-09 15:48:48,DELIVERED,EAST
ORD001382,CUST00498,26-03-2025,SHIPPED,SOUTH
ORD001383,,08-06-2026,SHIPPED,NORTH
ORD001384,CUST00885,2025-09-27 09:00:21,DELIVERED,WEST
ORD001385,CUST00204,2026-05-01 03:45:08,DELIVERED,CENTRAL
ORD001386,CUST00626,2025-07-05 06:52:09,RETURNED,CENTRAL
ORD001387,CUST00645,2025-06-02 08:21:05,PLACED,WEST
ORD001388,CUST00040,2025-10-08 06:59:49,RETURNED,WEST
ORD001389,CUST00019,2025-07-24 03:18:39,CANCELLED,WEST
ORD001390,CUST00418,2026-06-22 11:09:26,DELIVERED,SOUTH
ORD001391,CUST00228,2025-12-11 15:30:46,DELIVERED,CENTRAL
ORD001392,CUST00438,2025-02-22 11:04:43,PLACED,EAST
ORD001393,CUST00288,2025-12-26 15:13:17,SHIPPED,NORTH
ORD001394,CUST00187,2025-02-11 00:01:10,PLACED,EAST
ORD001395,CUST00218,2025-10-20 17:11:13,SHIPPED,CENTRAL
ORD001396,CUST00104,2026-03-18 06:43:47,SHIPPED,WEST
ORD001397,CUST00373,2025-12-09 11:04:52,PLACED,NORTH
ORD001398,,2026-07-20 04:44:39,SHIPPED,EAST
ORD001399,CUST00761,2026-06-26 22:01:01,DELIVERED,EAST
ORD001400,CUST00216,2026-01-29 03:10:33,CANCELLED,SOUTH
ORD001401,CUST00645,2025-05-04 01:29:39,DELIVERED,SOUTH
ORD001402,CUST00198,2026-04-02 03:35:28,PLACED,CENTRAL
ORD001403,CUST00634,2025-12-18 10:58:35,DELIVERED,SOUTH
ORD001404,CUST00547,2025-06-07 01:35:42,PLACED,WEST
ORD001405,CUST00564,2025-09-16 20:24:05,RETURNED,EAST
ORD001406,,01-05-2025,PLACED,WEST
ORD001407,CUST00537,2026-05-31 00:47:47,SHIPPED,EAST
ORD001408,CUST00714,2025-05-13 10:32:45,PLACED,CENTRAL
ORD001409,CUST00063,2025-07-14 14:28:20,DELIVERED,CENTRAL
ORD001410,CUST00892,2026-06-10 02:43:48,SHIPPED,CENTRAL
ORD001411,CUST00394,2026-07-30 14:12:30,DELIVERED,EAST
ORD001412,CUST00212,08-07-2025,SHIPPED,SOUTH
ORD001413,CUST00607,2025-01-10 18:40:13,DELIVERED,CENTRAL
ORD001414,CUST00266,2025-11-07 08:01:19,SHIPPED,EAST
ORD001415,CUST00566,2025-05-02 06:13:47,SHIPPED,CENTRAL
ORD001416,CUST00244,2025-10-26 01:25:23,DELIVERED,EAST
ORD001417,CUST00950,2025-05-17 09:50:46,CANCELLED,NORTH
ORD001418,CUST00658,2025-09-12 07:38:41,DELIVERED,NORTH
ORD001419,CUST00665,2025-12-22 23:02:07,DELIVERED,EAST
ORD001420,CUST00333,2025-03-27 19:59:54,SHIPPED,SOUTH
ORD001421,CUST00419,2025-10-29 11:49:10,RETURNED,NORTH
ORD001422,CUST00844,2025-12-31 07:59:01,DELIVERED,EAST
ORD001423,CUST00181,2025-09-20 00:34:09,DELIVERED,CENTRAL
ORD001424,CUST00109,2026-01-27 23:48:18,SHIPPED,CENTRAL
ORD001425,CUST00565,2025-07-31 16:05:58,SHIPPED,EAST
ORD001426,CUST00209,2026-02-09 05:40:00,DELIVERED,WEST
ORD001427,CUST00378,2025-06-01 17:26:24,PLACED,SOUTH
ORD001428,CUST00471,2025-07-09 06:24:43,SHIPPED,WEST
ORD001429,CUST00966,2025-07-04 23:34:37,SHIPPED,EAST
ORD001430,CUST00167,2025-07-01 14:21:08,DELIVERED,SOUTH
ORD001431,CUST00072,2025-05-27 02:37:23,DELIVERED,WEST
ORD001432,CUST00931,2026-02-17 03:38:57,DELIVERED,SOUTH
ORD001433,CUST00745,2025-01-13 21:57:54,PLACED,WEST
ORD001434,CUST00022,2025-04-23 00:29:36,DELIVERED,NORTH
ORD001435,CUST00136,2025-09-12 03:02:37,SHIPPED,CENTRAL
ORD001436,CUST00014,2025-01-10 03:52:18,DELIVERED,EAST
ORD001437,CUST00874,2025-03-29 07:21:58,PLACED,CENTRAL
ORD001438,CUST00914,2026-03-31 05:56:23,SHIPPED,WEST
ORD001439,CUST00159,2025-09-07 02:02:03,DELIVERED,EAST
ORD001440,CUST00643,2026-07-11 04:28:51,PLACED,NORTH
ORD001441,CUST00106,2026-07-12 10:48:14,PLACED,WEST
ORD001442,CUST00146,2025-01-02 08:10:01,PLACED,WEST
ORD001443,CUST00395,2025-05-31 12:51:49,DELIVERED,SOUTH
ORD001444,CUST00944,2026-01-29 04:05:33,DELIVERED,NORTH
ORD001445,CUST00230,2025-04-15 10:15:37,DELIVERED,CENTRAL
ORD001446,CUST00342,2025-05-02 13:07:30,RETURNED,NORTH
ORD001447,CUST00918,2025-02-14 22:00:33,SHIPPED,WEST
ORD001448,CUST00544,2025-12-09 21:49:52,SHIPPED,WEST
ORD001449,CUST00154,2025-11-05 22:44:48,CANCELLED,EAST
ORD001450,CUST00897,17-04-2025,RETURNED,EAST
ORD001451,CUST00956,2025-09-29 02:46:49,DELIVERED,SOUTH
ORD001452,CUST00797,2025-05-31 11:39:36,PLACED,WEST
ORD001453,CUST00739,2026-05-05 02:27:02,PLACED,WEST
ORD001454,CUST00983,2025-10-13 05:16:01,PLACED,SOUTH
ORD001455,CUST00187,2026-01-30 12:50:17,SHIPPED,WEST
ORD001456,CUST00493,2026-02-28 21:54:31,DELIVERED,EAST
ORD001457,CUST00142,2025-09-09 13:57:04,DELIVERED,WEST
ORD001458,CUST00552,2026-07-01 17:56:06,DELIVERED,SOUTH
ORD001459,,2025-03-27 21:09:08,DELIVERED,CENTRAL
ORD001460,CUST00592,2025-08-13 03:10:36,SHIPPED,NORTH
ORD001461,CUST00209,2025-01-18 13:11:40,DELIVERED,SOUTH
ORD001462,CUST00944,2025-04-23 02:10:08,RETURNED,EAST
ORD001463,CUST00870,2025-05-23 10:43:46,DELIVERED,CENTRAL
ORD001464,CUST00996,2026-03-08 08:49:44,SHIPPED,SOUTH
ORD001465,CUST00058,2025-05-22 04:16:06,RETURNED,SOUTH
ORD001466,CUST00387,2025-01-27 15:27:47,DELIVERED,NORTH
ORD001467,CUST00679,2025-03-17 17:21:38,CANCELLED,SOUTH
ORD001468,CUST00031,2025-05-31 13:17:53,PLACED,SOUTH
ORD001469,CUST00079,2025-01-13 20:43:23,CANCELLED,WEST
ORD001470,CUST00154,2025-07-06 17:06:13,DELIVERED,CENTRAL
ORD001471,CUST00716,2025-11-03 17:07:08,DELIVERED,EAST
ORD001472,CUST00455,2025-01-14 10:26:27,PLACED,NORTH
ORD001473,CUST00903,2025-02-02 21:59:50,DELIVERED,CENTRAL
ORD001474,CUST00165,2025-01-12 14:25:55,CANCELLED,WEST
ORD001475,CUST00568,2025-09-22 20:49:41,DELIVERED,SOUTH
ORD001476,CUST00434,2025-06-10 09:53:48,RETURNED,CENTRAL
ORD001477,CUST00387,2025-05-09 07:42:49,DELIVERED,NORTH
ORD001478,CUST00225,2026-02-06 06:41:17,CANCELLED,CENTRAL
ORD001479,CUST00620,2025-03-21 17:03:18,DELIVERED,WEST
ORD001480,CUST00848,2026-01-25 06:00:03,PLACED,EAST
ORD001481,CUST00663,2026-03-11 07:05:23,SHIPPED,NORTH
ORD001482,CUST00080,2026-01-07 21:57:41,DELIVERED,EAST
ORD001483,CUST00029,2025-09-03 10:16:29,SHIPPED,NORTH
ORD001484,CUST00067,2025-08-05 21:44:24,PLACED,EAST
ORD001485,CUST00193,2026-07-19 07:20:40,DELIVERED,NORTH
ORD001486,CUST00247,2025-10-03 03:05:46,RETURNED,CENTRAL
ORD001487,CUST00046,2026-05-11 01:39:47,PLACED,NORTH
ORD001488,CUST00967,2025-11-13 00:18:31,RETURNED,EAST
ORD001489,CUST00982,12-02-2026,SHIPPED,WEST
ORD001490,CUST00744,2025-12-31 04:42:56,DELIVERED,NORTH
ORD001491,CUST00340,22-02-2026,PLACED,SOUTH
ORD001492,CUST00025,2026-01-27 17:21:55,DELIVERED,NORTH
ORD001493,CUST00298,2025-06-15 05:31:02,DELIVERED,NORTH
ORD001494,CUST00907,2025-04-06 08:25:52,CANCELLED,SOUTH
ORD001495,CUST00788,2025-06-14 18:15:48,DELIVERED,CENTRAL
ORD001496,CUST00668,2026-06-20 12:25:49,DELIVERED,SOUTH
ORD001497,CUST00348,2025-10-25 13:07:07,DELIVERED,WEST
ORD001498,CUST00041,2026-02-01 08:42:20,SHIPPED,CENTRAL
ORD001499,CUST00622,18-03-2025,DELIVERED,WEST
ORD001500,CUST00100,2025-01-16 05:11:33,DELIVERED,EAST
ORD001501,,31-03-2025,PLACED,EAST
ORD001502,CUST00174,2025-10-30 05:52:44,PLACED,CENTRAL
ORD001503,CUST00373,2025-12-28 03:14:55,PLACED,WEST
ORD001504,CUST00265,2026-04-30 09:19:17,DELIVERED,WEST
ORD001505,CUST00666,2025-05-24 04:30:48,RETURNED,WEST
ORD001506,CUST00041,2026-01-08 10:26:08,DELIVERED,CENTRAL
ORD001507,CUST00940,2025-05-13 16:03:00,DELIVERED,CENTRAL
ORD001508,CUST00975,2025-11-18 13:36:19,PLACED,WEST
ORD001509,CUST00519,2026-04-06 09:34:09,CANCELLED,NORTH
ORD001510,CUST00636,2025-02-28 08:54:48,DELIVERED,CENTRAL
ORD001511,CUST00009,2025-06-08 03:50:01,SHIPPED,SOUTH
ORD001512,CUST00584,2026-02-13 02:39:25,SHIPPED,WEST
ORD001513,CUST00686,06-04-2025,DELIVERED,CENTRAL
ORD001514,CUST00922,2026-04-22 03:58:22,PLACED,NORTH
ORD001515,CUST00940,2026-02-11 15:46:09,SHIPPED,EAST
ORD001516,CUST00067,2025-11-21 12:28:02,RETURNED,WEST
ORD001517,,2026-05-03 04:09:44,SHIPPED,NORTH
ORD001518,CUST00559,2025-06-09 17:06:39,PLACED,SOUTH
ORD001519,CUST00328,2025-02-02 21:53:04,DELIVERED,NORTH
ORD001520,,2026-01-06 15:39:35,RETURNED,SOUTH
ORD001521,CUST00056,2025-08-05 00:50:07,RETURNED,WEST
ORD001522,CUST00277,2025-09-16 23:08:40,SHIPPED,SOUTH
ORD001523,CUST00071,2025-10-08 14:44:53,PLACED,WEST
ORD001524,CUST00893,2026-03-06 19:06:23,SHIPPED,EAST
ORD001525,CUST00189,2025-02-25 03:21:56,CANCELLED,WEST
ORD001526,CUST00351,2025-11-01 05:59:25,SHIPPED,WEST
ORD001527,CUST00494,2026-05-02 19:29:49,DELIVERED,SOUTH
ORD001528,CUST00989,2026-03-24 12:54:50,RETURNED,CENTRAL
ORD001529,CUST00399,2025-01-11 20:25:19,DELIVERED,CENTRAL
ORD001530,CUST00204,2025-03-21 21:03:43,DELIVERED,EAST
ORD001531,CUST00681,2025-11-21 00:30:59,SHIPPED,WEST
ORD001532,CUST00957,2025-06-01 18:11:03,CANCELLED,NORTH
ORD001533,CUST00812,2026-02-21 09:34:06,DELIVERED,NORTH
ORD001534,CUST00462,2025-05-09 23:05:38,DELIVERED,CENTRAL
ORD001535,CUST00100,2025-02-07 07:57:35,DELIVERED,SOUTH
ORD001536,CUST00431,2026-07-14 06:02:51,DELIVERED,SOUTH
ORD001537,CUST00357,2025-08-03 06:57:35,RETURNED,CENTRAL
ORD001538,CUST00979,2025-01-15 13:28:50,CANCELLED,NORTH
ORD001539,CUST00310,2025-11-11 18:16:49,CANCELLED,NORTH
ORD001540,,2026-05-27 23:37:34,RETURNED,WEST
ORD001541,CUST00421,2025-12-27 12:49:25,CANCELLED,WEST
ORD001542,CUST00536,2025-12-10 04:07:40,RETURNED,WEST
